Numero di dati: 342

Oggetto [269]: tempo = 148 vx = 0.922284 vy = 0.255163 vz =  K = 36.8093 massa = 0
Oggetto [270]: tempo = 143 vx = 0.656502 vy = 0.0603754 vz =  K = 43.7471 massa = 0
Oggetto [271]: tempo = 180 vx = 0.146444 vy = 0.216272 vz =  K = 33.3531 massa = 0
Oggetto [272]: tempo = 131 vx = 0.0712477 vy = 0.623469 vz =  K = 43.208 massa = 0
Oggetto [273]: tempo = 304 vx = 0.164344 vy = 0.713565 vz =  K = 35.6858 massa = 0
Oggetto [274]: tempo = 340 vx = 0.478147 vy = 0.229891 vz =  K = 39.3188 massa = 0
Oggetto [275]: tempo = 262 vx = 0.254121 vy = 0.360367 vz =  K = 32.5516 massa = 0
Oggetto [276]: tempo = 203 vx = 0.344906 vy = 0.80162 vz =  K = 41.8486 massa = 0
Oggetto [277]: tempo = 84 vx = 0.289298 vy = 0.0977298 vz =  K = 46.6345 massa = 0
Oggetto [278]: tempo = 121 vx = 0.523157 vy = 0.849044 vz =  K = 43.3964 massa = 0
Oggetto [279]: tempo = 330 vx = 0.0500751 vy = 0.744842 vz =  K = 33.6035 massa = 0
Oggetto [280]: tempo = 313 vx = 0.824413 vy = 0.0256013 vz =  K = 34.587 massa = 0
Oggetto [281]: tempo = 91 vx = 0.725644 vy = 0.246585 vz =  K = 37.1984 massa = 0
Oggetto [282]: tempo = 82 vx = 0.631531 vy = 0.488487 vz =  K = 36.369 massa = 0
Oggetto [283]: tempo = 267 vx = 0.521407 vy = 0.221678 vz =  K = 35.483 massa = 0
Oggetto [284]: tempo = 119 vx = 0.29268 vy = 0.91116 vz =  K = 33.7719 massa = 0
Oggetto [285]: tempo = 57 vx = 0.279048 vy = 0.907061 vz =  K = 44.8336 massa = 0
Oggetto [286]: tempo = 257 vx = 0.548313 vy = 0.752952 vz =  K = 34.2611 massa = 0
Oggetto [287]: tempo = 302 vx = 0.431678 vy = 0.221611 vz =  K = 35.3883 massa = 0
Oggetto [288]: tempo = 42 vx = 0.645096 vy = 0.68098 vz =  K = 37.0531 massa = 0
Oggetto [289]: tempo = 105 vx = 0.126656 vy = 0.150627 vz =  K = 30.9377 massa = 0
Oggetto [290]: tempo = 273 vx = 0.175758 vy = 0.913272 vz =  K = 42.5385 massa = 0
Oggetto [291]: tempo = 300 vx = 0.142563 vy = 0.988932 vz =  K = 35.7041 massa = 0
Oggetto [292]: tempo = 38 vx = 0.744328 vy = 0.457781 vz =  K = 42.6666 massa = 0
Oggetto [293]: tempo = 53 vx = 0.97323 vy = 0.229829 vz =  K = 33.797 massa = 0
Oggetto [294]: tempo = 294 vx = 0.11 vy = 0.635872 vz =  K = 27.1961 massa = 0
Oggetto [295]: tempo = 128 vx = 0.834203 vy = 0.542572 vz =  K = 34.2119 massa = 0
Oggetto [296]: tempo = 290 vx = 0.644444 vy = 0.540491 vz =  K = 32.9908 massa = 0
Oggetto [297]: tempo = 28 vx = 0.876371 vy = 0.101191 vz =  K = 36.9745 massa = 0
Oggetto [298]: tempo = 183 vx = 0.563086 vy = 0.595717 vz =  K = 38.16 massa = 0
Oggetto [299]: tempo = 163 vx = 0.343282 vy = 0.421615 vz =  K = 36.3862 massa = 0
Oggetto [300]: tempo = 151 vx = 0.88613 vy = 0.146964 vz =  K = 28.4988 massa = 0
Oggetto [301]: tempo = 244 vx = 0.447619 vy = 0.755793 vz =  K = 37.0651 massa = 0
Oggetto [302]: tempo = 202 vx = 0.190614 vy = 0.440482 vz =  K = 33.3279 massa = 0
Oggetto [303]: tempo = 31 vx = 0.854947 vy = 0.236436 vz =  K = 31.3 massa = 0
Oggetto [304]: tempo = 32 vx = 0.310765 vy = 0.755081 vz =  K = 37.7182 massa = 0
Oggetto [305]: tempo = 127 vx = 0.0297627 vy = 0.701737 vz =  K = 26.9682 massa = 0
Oggetto [306]: tempo = 185 vx = 0.680127 vy = 0.559791 vz =  K = 32.9735 massa = 0
Oggetto [307]: tempo = 317 vx = 0.703135 vy = 0.506236 vz =  K = 37.781 massa = 0
Oggetto [308]: tempo = 288 vx = 0.750417 vy = 0.660066 vz =  K = 27.4058 massa = 0
Oggetto [309]: tempo = 309 vx = 0.681322 vy = 0.646577 vz =  K = 28.1271 massa = 0
Oggetto [310]: tempo = 147 vx = 0.280978 vy = 0.0346994 vz =  K = 31.2786 massa = 0
Oggetto [311]: tempo = 285 vx = 0.332465 vy = 0.844909 vz =  K = 45.2218 massa = 0
Oggetto [312]: tempo = 315 vx = 0.221118 vy = 0.818112 vz =  K = 31.8047 massa = 0
Oggetto [313]: tempo = 177 vx = 0.856387 vy = 0.35926 vz =  K = 35.6449 massa = 0
Oggetto [314]: tempo = 99 vx = 0.161184 vy = 0.878593 vz =  K = 34.7971 massa = 0
Oggetto [315]: tempo = 197 vx = 0.451429 vy = 0.633921 vz =  K = 36.4419 massa = 0
Oggetto [316]: tempo = 243 vx = 0.720029 vy = 0.136085 vz =  K = 35.1147 massa = 0
Oggetto [317]: tempo = 115 vx = 0.633974 vy = 0.538824 vz =  K = 30.8926 massa = 0
Oggetto [318]: tempo = 265 vx = 0.660044 vy = 0.586983 vz =  K = 39.6882 massa = 0
Oggetto [319]: tempo = 72 vx = 0.196949 vy = 0.729198 vz =  K = 33.7194 massa = 0
Oggetto [320]: tempo = 25 vx = 0.285229 vy = 0.810888 vz =  K = 36.2028 massa = 0
Oggetto [321]: tempo = 165 vx = 0.342021 vy = 0.937175 vz =  K = 24.4573 massa = 0
Oggetto [322]: tempo = 327 vx = 0.706637 vy = 0.704814 vz =  K = 41.0623 massa = 0
Oggetto [323]: tempo = 174 vx = 0.0321299 vy = 0.868356 vz =  K = 31.0809 massa = 0
Oggetto [324]: tempo = 329 vx = 0.720516 vy = 0.606656 vz =  K = 35.5173 massa = 0
Oggetto [325]: tempo = 39 vx = 0.539791 vy = 0.778039 vz =  K = 42.0681 massa = 0
Oggetto [326]: tempo = 193 vx = 0.0192665 vy = 0.840395 vz =  K = 39.7035 massa = 0
Oggetto [327]: tempo = 314 vx = 0.263424 vy = 0.92541 vz =  K = 35.2361 massa = 0
Oggetto [328]: tempo = 88 vx = 0.591743 vy = 0.0832974 vz =  K = 38.6432 massa = 0
Oggetto [329]: tempo = 70 vx = 0.431107 vy = 0.576505 vz =  K = 38.5721 massa = 0
Oggetto [330]: tempo = 87 vx = 0.42547 vy = 0.698074 vz =  K = 36.6739 massa = 0
Oggetto [331]: tempo = 292 vx = 0.716507 vy = 0.535454 vz =  K = 33.0207 massa = 0
Oggetto [332]: tempo = 242 vx = 0.657327 vy = 0.221158 vz =  K = 36.4844 massa = 0
Oggetto [333]: tempo = 277 vx = 0.114989 vy = 0.993279 vz =  K = 37.6839 massa = 0
Oggetto [334]: tempo = 211 vx = 0.90398 vy = 0.425865 vz =  K = 28.1722 massa = 0
Oggetto [335]: tempo = 9 vx = 0.73401 vy = 0.6728 vz =  K = 42.497 massa = 0
Oggetto [336]: tempo = 195 vx = 0.834604 vy = 0.360795 vz =  K = 32.794 massa = 0
Oggetto [337]: tempo = 251 vx = 0.634222 vy = 0.280451 vz =  K = 44.7341 massa = 0
Oggetto [338]: tempo = 323 vx = 0.287839 vy = 0.957607 vz =  K = 38.0366 massa = 0
Oggetto [339]: tempo = 192 vx = 0.64056 vy = 0.712359 vz =  K = 33.3758 massa = 0
Oggetto [340]: tempo = 117 vx = 0.81798 vy = 0.159806 vz =  K = 40.6959 massa = 0
Oggetto [341]: tempo = 47 vx = 0.383717 vy = 0.48663 vz =  K = 27.9434 massa = 0
Oggetto [342]: tempo = 172 vx = 0.216348 vy = 0.679032 vz =  K = 42.2326 massa = 0

Array riordinato

Oggetto [1]: tempo = 0 vx = 0.343605 vy = 0.936337 vz =  K = 34.5261 massa = 0
Oggetto [2]: tempo = 1 vx = 0.360459 vy = 0.928324 vz =  K = 32.1782 massa = 0
Oggetto [3]: tempo = 2 vx = 0.651691 vy = 0.715865 vz =  K = 39.0552 massa = 0
Oggetto [4]: tempo = 3 vx = 0.598193 vy = 0.602954 vz =  K = 38.0536 massa = 0
Oggetto [5]: tempo = 4 vx = 0.270684 vy = 0.422699 vz =  K = 27.9237 massa = 0
Oggetto [6]: tempo = 5 vx = 0.890365 vy = 0.0144007 vz =  K = 28.3405 massa = 0
Oggetto [7]: tempo = 6 vx = 0.77111 vy = 0.632644 vz =  K = 36.2611 massa = 0
Oggetto [8]: tempo = 7 vx = 0.533587 vy = 0.663786 vz =  K = 33.6109 massa = 0
Oggetto [9]: tempo = 8 vx = 0.993877 vy = 0.0407416 vz =  K = 19.6629 massa = 0
Oggetto [10]: tempo = 9 vx = 0.73401 vy = 0.6728 vz =  K = 42.497 massa = 0
Oggetto [11]: tempo = 10 vx = 0.736487 vy = 0.588172 vz =  K = 28.5612 massa = 0
Oggetto [12]: tempo = 11 vx = 0.617262 vy = 0.579687 vz =  K = 33.7313 massa = 0
Oggetto [13]: tempo = 12 vx = 0.421361 vy = 0.453594 vz =  K = 37.2587 massa = 0
Oggetto [14]: tempo = 13 vx = 0.628031 vy = 0.0495138 vz =  K = 34.512 massa = 0
Oggetto [15]: tempo = 14 vx = 0.349819 vy = 0.239516 vz =  K = 35.8298 massa = 0
Oggetto [16]: tempo = 15 vx = 0.314987 vy = 0.259185 vz =  K = 41.0277 massa = 0
Oggetto [17]: tempo = 16 vx = 0.213374 vy = 0.829689 vz =  K = 34.261 massa = 0
Oggetto [18]: tempo = 17 vx = 0.759049 vy = 0.340215 vz =  K = 36.2106 massa = 0
Oggetto [19]: tempo = 18 vx = 0.463202 vy = 0.451697 vz =  K = 32.9064 massa = 0
Oggetto [20]: tempo = 19 vx = 0.30788 vy = 0.908572 vz =  K = 32.795 massa = 0
Oggetto [21]: tempo = 20 vx = 0.578177 vy = 0.146602 vz =  K = 37.2432 massa = 0
Oggetto [22]: tempo = 21 vx = 0.721979 vy = 0.30808 vz =  K = 39.5147 massa = 0
Oggetto [23]: tempo = 22 vx = 0.686666 vy = 0.254078 vz =  K = 41.2795 massa = 0
Oggetto [24]: tempo = 23 vx = 0.586942 vy = 0.80949 vz =  K = 39.9199 massa = 0
Oggetto [25]: tempo = 24 vx = 0.590039 vy = 0.806037 vz =  K = 30.5887 massa = 0
Oggetto [26]: tempo = 25 vx = 0.285229 vy = 0.810888 vz =  K = 36.2028 massa = 0
Oggetto [27]: tempo = 26 vx = 0.123929 vy = 0.29641 vz =  K = 42.5138 massa = 0
Oggetto [28]: tempo = 27 vx = 0.855104 vy = 0.517166 vz =  K = 38.5739 massa = 0
Oggetto [29]: tempo = 28 vx = 0.876371 vy = 0.101191 vz =  K = 36.9745 massa = 0
Oggetto [30]: tempo = 29 vx = 0.88464 vy = 0.423682 vz =  K = 32.0663 massa = 0
Oggetto [31]: tempo = 30 vx = 0.249881 vy = 0.543877 vz =  K = 32.8971 massa = 0
Oggetto [32]: tempo = 31 vx = 0.854947 vy = 0.236436 vz =  K = 31.3 massa = 0
Oggetto [33]: tempo = 32 vx = 0.310765 vy = 0.755081 vz =  K = 37.7182 massa = 0
Oggetto [34]: tempo = 33 vx = 0.375191 vy = 0.925257 vz =  K = 36.38 massa = 0
Oggetto [35]: tempo = 34 vx = 0.709962 vy = 0.640282 vz =  K = 30.7572 massa = 0
Oggetto [36]: tempo = 35 vx = 0.363405 vy = 0.594399 vz =  K = 33.2811 massa = 0
Oggetto [37]: tempo = 36 vx = 0.4074 vy = 0.683842 vz =  K = 40.484 massa = 0
Oggetto [38]: tempo = 37 vx = 0.650775 vy = 0.609604 vz =  K = 28.1781 massa = 0
Oggetto [39]: tempo = 38 vx = 0.744328 vy = 0.457781 vz =  K = 42.6666 massa = 0
Oggetto [40]: tempo = 39 vx = 0.539791 vy = 0.778039 vz =  K = 42.0681 massa = 0
Oggetto [41]: tempo = 40 vx = 0.596282 vy = 0.352548 vz =  K = 34.7198 massa = 0
Oggetto [42]: tempo = 41 vx = 0.051708 vy = 0.47519 vz =  K = 36.008 massa = 0
Oggetto [43]: tempo = 42 vx = 0.645096 vy = 0.68098 vz =  K = 37.0531 massa = 0
Oggetto [44]: tempo = 43 vx = 0.0503219 vy = 0.759505 vz =  K = 41.3355 massa = 0
Oggetto [45]: tempo = 44 vx = 0.526047 vy = 0.278463 vz =  K = 35.346 massa = 0
Oggetto [46]: tempo = 45 vx = 0.375601 vy = 0.847127 vz =  K = 38.1132 massa = 0
Oggetto [47]: tempo = 46 vx = 0.404225 vy = 0.87518 vz =  K = 38.7506 massa = 0
Oggetto [48]: tempo = 47 vx = 0.383717 vy = 0.48663 vz =  K = 27.9434 massa = 0
Oggetto [49]: tempo = 48 vx = 0.333744 vy = 0.840928 vz =  K = 31.1092 massa = 0
Oggetto [50]: tempo = 49 vx = 0.548419 vy = 0.395609 vz =  K = 33.1992 massa = 0
Oggetto [51]: tempo = 50 vx = 0.746348 vy = 0.0378598 vz =  K = 33.8673 massa = 0
Oggetto [52]: tempo = 51 vx = 0.535773 vy = 0.457951 vz =  K = 43.6057 massa = 0
Oggetto [53]: tempo = 52 vx = 0.671408 vy = 0.28324 vz =  K = 35.2511 massa = 0
Oggetto [54]: tempo = 53 vx = 0.97323 vy = 0.229829 vz =  K = 33.797 massa = 0
Oggetto [55]: tempo = 54 vx = 0.833584 vy = 0.227268 vz =  K = 31.7705 massa = 0
Oggetto [56]: tempo = 55 vx = 0.489466 vy = 0.501528 vz =  K = 35.6713 massa = 0
Oggetto [57]: tempo = 56 vx = 0.684048 vy = 0.367292 vz =  K = 29.2658 massa = 0
Oggetto [58]: tempo = 57 vx = 0.279048 vy = 0.907061 vz =  K = 44.8336 massa = 0
Oggetto [59]: tempo = 58 vx = 0.0482157 vy = 0.711143 vz =  K = 34.7413 massa = 0
Oggetto [60]: tempo = 59 vx = 0.749329 vy = 0.658668 vz =  K = 36.8187 massa = 0
Oggetto [61]: tempo = 60 vx = 0.496737 vy = 0.233852 vz =  K = 32.4988 massa = 0
Oggetto [62]: tempo = 61 vx = 0.717736 vy = 0.481665 vz =  K = 35.1473 massa = 0
Oggetto [63]: tempo = 62 vx = 0.798724 vy = 0.567879 vz =  K = 33.2019 massa = 0
Oggetto [64]: tempo = 63 vx = 0.759301 vy = 0.647311 vz =  K = 43.5619 massa = 0
Oggetto [65]: tempo = 64 vx = 0.829668 vy = 0.0393085 vz =  K = 29.0006 massa = 0
Oggetto [66]: tempo = 65 vx = 0.112943 vy = 0.380156 vz =  K = 26.5284 massa = 0
Oggetto [67]: tempo = 66 vx = 0.22515 vy = 0.827736 vz =  K = 32.597 massa = 0
Oggetto [68]: tempo = 67 vx = 0.807317 vy = 0.239243 vz =  K = 40.0703 massa = 0
Oggetto [69]: tempo = 68 vx = 0.202403 vy = 0.962746 vz =  K = 40.0722 massa = 0
Oggetto [70]: tempo = 69 vx = 0.614129 vy = 0.298835 vz =  K = 38.1541 massa = 0
Oggetto [71]: tempo = 70 vx = 0.431107 vy = 0.576505 vz =  K = 38.5721 massa = 0
Oggetto [72]: tempo = 71 vx = 0.616792 vy = 0.759967 vz =  K = 41.6379 massa = 0
Oggetto [73]: tempo = 72 vx = 0.196949 vy = 0.729198 vz =  K = 33.7194 massa = 0
Oggetto [74]: tempo = 73 vx = 0.456583 vy = 0.655523 vz =  K = 43.4189 massa = 0
Oggetto [75]: tempo = 74 vx = 0.67484 vy = 0.318034 vz =  K = 32.2263 massa = 0
Oggetto [76]: tempo = 75 vx = 0.750846 vy = 0.65977 vz =  K = 32.5931 massa = 0
Oggetto [77]: tempo = 76 vx = 0.957513 vy = 0.257821 vz =  K = 31.466 massa = 0
Oggetto [78]: tempo = 77 vx = 0.752619 vy = 0.229811 vz =  K = 41.4691 massa = 0
Oggetto [79]: tempo = 78 vx = 0.631215 vy = 0.680372 vz =  K = 42.0629 massa = 0
Oggetto [80]: tempo = 79 vx = 0.19676 vy = 0.597649 vz =  K = 39.4598 massa = 0
Oggetto [81]: tempo = 80 vx = 0.156183 vy = 0.758449 vz =  K = 27.7564 massa = 0
Oggetto [82]: tempo = 81 vx = 0.205844 vy = 0.00972403 vz =  K = 37.1116 massa = 0
Oggetto [83]: tempo = 82 vx = 0.631531 vy = 0.488487 vz =  K = 36.369 massa = 0
Oggetto [84]: tempo = 83 vx = 0.298771 vy = 0.397256 vz =  K = 42.097 massa = 0
Oggetto [85]: tempo = 84 vx = 0.289298 vy = 0.0977298 vz =  K = 46.6345 massa = 0
Oggetto [86]: tempo = 85 vx = 0.514206 vy = 0.852104 vz =  K = 34.2266 massa = 0
Oggetto [87]: tempo = 86 vx = 0.918894 vy = 0.35616 vz =  K = 44.9916 massa = 0
Oggetto [88]: tempo = 87 vx = 0.42547 vy = 0.698074 vz =  K = 36.6739 massa = 0
Oggetto [89]: tempo = 88 vx = 0.591743 vy = 0.0832974 vz =  K = 38.6432 massa = 0
Oggetto [90]: tempo = 89 vx = 0.378367 vy = 0.924983 vz =  K = 38.4944 massa = 0
Oggetto [91]: tempo = 90 vx = 0.0377627 vy = 0.906601 vz =  K = 39.9209 massa = 0
Oggetto [92]: tempo = 91 vx = 0.725644 vy = 0.246585 vz =  K = 37.1984 massa = 0
Oggetto [93]: tempo = 92 vx = 0.591784 vy = 0.70599 vz =  K = 33.4755 massa = 0
Oggetto [94]: tempo = 93 vx = 0.39927 vy = 0.294075 vz =  K = 36.372 massa = 0
Oggetto [95]: tempo = 94 vx = 0.505495 vy = 0.630561 vz =  K = 35.0138 massa = 0
Oggetto [96]: tempo = 95 vx = 0.533636 vy = 0.701201 vz =  K = 26.9017 massa = 0
Oggetto [97]: tempo = 96 vx = 0.853318 vy = 0.519641 vz =  K = 26.2514 massa = 0
Oggetto [98]: tempo = 97 vx = 0.726932 vy = 0.623641 vz =  K = 34.5572 massa = 0
Oggetto [99]: tempo = 98 vx = 0.978528 vy = 0.158508 vz =  K = 41.0552 massa = 0
Oggetto [100]: tempo = 99 vx = 0.161184 vy = 0.878593 vz =  K = 34.7971 massa = 0
Oggetto [101]: tempo = 100 vx = 0.355905 vy = 0.561728 vz =  K = 37.1378 massa = 0
Oggetto [102]: tempo = 101 vx = 0.880509 vy = 0.437967 vz =  K = 32.8752 massa = 0
Oggetto [103]: tempo = 102 vx = 0.87249 vy = 0.488465 vz =  K = 38.6501 massa = 0
Oggetto [104]: tempo = 103 vx = 0.380954 vy = 0.779843 vz =  K = 35.1809 massa = 0
Oggetto [105]: tempo = 104 vx = 0.723839 vy = 0.283011 vz =  K = 39.1347 massa = 0
Oggetto [106]: tempo = 105 vx = 0.126656 vy = 0.150627 vz =  K = 30.9377 massa = 0
Oggetto [107]: tempo = 106 vx = 0.576429 vy = 0.805997 vz =  K = 44.4496 massa = 0
Oggetto [108]: tempo = 107 vx = 0.405093 vy = 0.735976 vz =  K = 32.7315 massa = 0
Oggetto [109]: tempo = 108 vx = 0.394318 vy = 0.270938 vz =  K = 28.8245 massa = 0
Oggetto [110]: tempo = 109 vx = 0.400284 vy = 0.685889 vz =  K = 39.6034 massa = 0
Oggetto [111]: tempo = 110 vx = 0.0554771 vy = 0.632605 vz =  K = 35.6004 massa = 0
Oggetto [112]: tempo = 111 vx = 0.663492 vy = 0.165542 vz =  K = 36.2054 massa = 0
Oggetto [113]: tempo = 112 vx = 0.62405 vy = 0.635352 vz =  K = 22.8488 massa = 0
Oggetto [114]: tempo = 113 vx = 0.421937 vy = 0.438933 vz =  K = 45.169 massa = 0
Oggetto [115]: tempo = 114 vx = 0.85124 vy = 0.329535 vz =  K = 38.2751 massa = 0
Oggetto [116]: tempo = 115 vx = 0.633974 vy = 0.538824 vz =  K = 30.8926 massa = 0
Oggetto [117]: tempo = 116 vx = 0.336295 vy = 0.821298 vz =  K = 37.5845 massa = 0
Oggetto [118]: tempo = 117 vx = 0.81798 vy = 0.159806 vz =  K = 40.6959 massa = 0
Oggetto [119]: tempo = 118 vx = 0.837821 vy = 0.0102635 vz =  K = 38.0897 massa = 0
Oggetto [120]: tempo = 119 vx = 0.29268 vy = 0.91116 vz =  K = 33.7719 massa = 0
Oggetto [121]: tempo = 120 vx = 0.318233 vy = 0.162791 vz =  K = 34.5567 massa = 0
Oggetto [122]: tempo = 121 vx = 0.523157 vy = 0.849044 vz =  K = 43.3964 massa = 0
Oggetto [123]: tempo = 122 vx = 0.137751 vy = 0.590008 vz =  K = 34.1574 massa = 0
Oggetto [124]: tempo = 123 vx = 0.386134 vy = 0.508597 vz =  K = 36.9855 massa = 0
Oggetto [125]: tempo = 124 vx = 0.798196 vy = 0.390045 vz =  K = 38.3347 massa = 0
Oggetto [126]: tempo = 125 vx = 0.270428 vy = 0.830829 vz =  K = 35.8172 massa = 0
Oggetto [127]: tempo = 126 vx = 0.630335 vy = 0.65301 vz =  K = 43.6188 massa = 0
Oggetto [128]: tempo = 127 vx = 0.0297627 vy = 0.701737 vz =  K = 26.9682 massa = 0
Oggetto [129]: tempo = 128 vx = 0.834203 vy = 0.542572 vz =  K = 34.2119 massa = 0
Oggetto [130]: tempo = 129 vx = 0.727856 vy = 0.37952 vz =  K = 41.3601 massa = 0
Oggetto [131]: tempo = 130 vx = 0.877567 vy = 0.328217 vz =  K = 24.162 massa = 0
Oggetto [132]: tempo = 131 vx = 0.0712477 vy = 0.623469 vz =  K = 43.208 massa = 0
Oggetto [133]: tempo = 132 vx = 0.953417 vy = 0.27754 vz =  K = 40.2231 massa = 0
Oggetto [134]: tempo = 133 vx = 0.512862 vy = 0.708504 vz =  K = 29.9727 massa = 0
Oggetto [135]: tempo = 134 vx = 0.860681 vy = 0.507632 vz =  K = 45.4009 massa = 0
Oggetto [136]: tempo = 135 vx = 0.362835 vy = 0.369112 vz =  K = 45.527 massa = 0
Oggetto [137]: tempo = 136 vx = 0.161527 vy = 0.38354 vz =  K = 34.4133 massa = 0
Oggetto [138]: tempo = 137 vx = 0.743329 vy = 0.629175 vz =  K = 34.5301 massa = 0
Oggetto [139]: tempo = 138 vx = 0.719274 vy = 0.483006 vz =  K = 32.9672 massa = 0
Oggetto [140]: tempo = 139 vx = 0.363042 vy = 0.925892 vz =  K = 34.3841 massa = 0
Oggetto [141]: tempo = 140 vx = 0.81932 vy = 0.572821 vz =  K = 40.8151 massa = 0
Oggetto [142]: tempo = 141 vx = 0.207005 vy = 0.886128 vz =  K = 32.5981 massa = 0
Oggetto [143]: tempo = 142 vx = 0.950463 vy = 0.235552 vz =  K = 31.9413 massa = 0
Oggetto [144]: tempo = 143 vx = 0.656502 vy = 0.0603754 vz =  K = 43.7471 massa = 0
Oggetto [145]: tempo = 144 vx = 0.145777 vy = 0.788113 vz =  K = 36.9767 massa = 0
Oggetto [146]: tempo = 145 vx = 0.419439 vy = 0.240253 vz =  K = 43.5596 massa = 0
Oggetto [147]: tempo = 146 vx = 0.779127 vy = 0.611051 vz =  K = 35.6824 massa = 0
Oggetto [148]: tempo = 147 vx = 0.280978 vy = 0.0346994 vz =  K = 31.2786 massa = 0
Oggetto [149]: tempo = 148 vx = 0.922284 vy = 0.255163 vz =  K = 36.8093 massa = 0
Oggetto [150]: tempo = 149 vx = 0.305285 vy = 0.655118 vz =  K = 36.361 massa = 0
Oggetto [151]: tempo = 150 vx = 0.36099 vy = 0.622887 vz =  K = 38.3911 massa = 0
Oggetto [152]: tempo = 151 vx = 0.88613 vy = 0.146964 vz =  K = 28.4988 massa = 0
Oggetto [153]: tempo = 152 vx = 0.761573 vy = 0.469697 vz =  K = 33.444 massa = 0
Oggetto [154]: tempo = 153 vx = 0.282654 vy = 0.814156 vz =  K = 40.4986 massa = 0
Oggetto [155]: tempo = 154 vx = 0.669067 vy = 0.536935 vz =  K = 34.8079 massa = 0
Oggetto [156]: tempo = 155 vx = 0.451799 vy = 0.88696 vz =  K = 32.5281 massa = 0
Oggetto [157]: tempo = 156 vx = 0.725838 vy = 0.0308308 vz =  K = 45.5913 massa = 0
Oggetto [158]: tempo = 157 vx = 0.671659 vy = 0.273946 vz =  K = 33.0591 massa = 0
Oggetto [159]: tempo = 158 vx = 0.816169 vy = 0.274378 vz =  K = 38.3483 massa = 0
Oggetto [160]: tempo = 159 vx = 0.365176 vy = 0.787964 vz =  K = 30.926 massa = 0
Oggetto [161]: tempo = 160 vx = 0.694337 vy = 0.456466 vz =  K = 30.5073 massa = 0
Oggetto [162]: tempo = 161 vx = 0.076334 vy = 0.952277 vz =  K = 38.6865 massa = 0
Oggetto [163]: tempo = 162 vx = 0.0368731 vy = 0.542935 vz =  K = 26.7198 massa = 0
Oggetto [164]: tempo = 163 vx = 0.343282 vy = 0.421615 vz =  K = 36.3862 massa = 0
Oggetto [165]: tempo = 164 vx = 0.0278323 vy = 0.690158 vz =  K = 30.5752 massa = 0
Oggetto [166]: tempo = 165 vx = 0.342021 vy = 0.937175 vz =  K = 24.4573 massa = 0
Oggetto [167]: tempo = 166 vx = 0.573639 vy = 0.616736 vz =  K = 48.4888 massa = 0
Oggetto [168]: tempo = 167 vx = 0.432893 vy = 0.840021 vz =  K = 34.9138 massa = 0
Oggetto [169]: tempo = 168 vx = 0.0817863 vy = 0.896601 vz =  K = 32.1604 massa = 0
Oggetto [170]: tempo = 169 vx = 0.650953 vy = 0.723484 vz =  K = 36.1851 massa = 0
Oggetto [171]: tempo = 170 vx = 0.95564 vy = 0.271861 vz =  K = 27.784 massa = 0
Oggetto [172]: tempo = 171 vx = 0.854364 vy = 0.450909 vz =  K = 42.7704 massa = 0
Oggetto [173]: tempo = 172 vx = 0.216348 vy = 0.679032 vz =  K = 42.2326 massa = 0
Oggetto [174]: tempo = 173 vx = 0.677474 vy = 0.687719 vz =  K = 36.1476 massa = 0
Oggetto [175]: tempo = 174 vx = 0.0321299 vy = 0.868356 vz =  K = 31.0809 massa = 0
Oggetto [176]: tempo = 175 vx = 0.259013 vy = 0.632647 vz =  K = 41.1793 massa = 0
Oggetto [177]: tempo = 176 vx = 0.126879 vy = 0.0441148 vz =  K = 24.0586 massa = 0
Oggetto [178]: tempo = 177 vx = 0.856387 vy = 0.35926 vz =  K = 35.6449 massa = 0
Oggetto [179]: tempo = 178 vx = 0.613186 vy = 0.566282 vz =  K = 36.3141 massa = 0
Oggetto [180]: tempo = 179 vx = 0.822178 vy = 0.374439 vz =  K = 40.1916 massa = 0
Oggetto [181]: tempo = 180 vx = 0.146444 vy = 0.216272 vz =  K = 33.3531 massa = 0
Oggetto [182]: tempo = 181 vx = 0.895297 vy = 0.435135 vz =  K = 48.6451 massa = 0
Oggetto [183]: tempo = 182 vx = 0.969634 vy = 0.226479 vz =  K = 31.2371 massa = 0
Oggetto [184]: tempo = 183 vx = 0.563086 vy = 0.595717 vz =  K = 38.16 massa = 0
Oggetto [185]: tempo = 184 vx = 0.843065 vy = 0.199055 vz =  K = 36.8803 massa = 0
Oggetto [186]: tempo = 185 vx = 0.680127 vy = 0.559791 vz =  K = 32.9735 massa = 0
Oggetto [187]: tempo = 186 vx = 0.392055 vy = 0.408126 vz =  K = 42.7159 massa = 0
Oggetto [188]: tempo = 187 vx = 0.338367 vy = 0.866679 vz =  K = 32.6438 massa = 0
Oggetto [189]: tempo = 188 vx = 0.309597 vy = 0.855909 vz =  K = 33.6893 massa = 0
Oggetto [190]: tempo = 189 vx = 0.360036 vy = 0.691168 vz =  K = 38.8734 massa = 0
Oggetto [191]: tempo = 190 vx = 0.436647 vy = 0.217558 vz =  K = 42.5438 massa = 0
Oggetto [192]: tempo = 191 vx = 0.676142 vy = 0.735115 vz =  K = 42.4071 massa = 0
Oggetto [193]: tempo = 192 vx = 0.64056 vy = 0.712359 vz =  K = 33.3758 massa = 0
Oggetto [194]: tempo = 193 vx = 0.0192665 vy = 0.840395 vz =  K = 39.7035 massa = 0
